no;farm_output;agri_land;tot_lab;tot_asset;LFA;hired_lab;rented_land;debt_asset;costs;subs;region;milkprice;price_ind;T
2034;138983.8504;21;3882;183223.6909;1;0.072642968;0.680952381;0;97463.94737;607.0139112;D;307.730928;98.54413103;12
2035;35230.30135;12.52;1470;99053.21158;0;0;0.103833866;0;16761.01847;122.7158644;A;290.5381053;98.54413103;12
2036;44659.74592;4.6;2300;68799.01668;1;0;0;0;30392.47461;442.7918906;B;296.1497675;98.54413103;12
2037;60753.90604;25;4800;99852.76207;1;0;0.52;0.049043053;42800.11357;255.3585768;D;268.1488453;98.54413103;12
2038;19378.78619;16;1920;33881.47498;1;0;0;0;11341.11173;122.9818586;B;248.3391526;98.54413103;12
2039;161247.2186;56;5829;307652.165;1;0;0;0;68946.7747;127.9291399;E;284.6528773;98.54413103;12
2040;64518.78811;33.3;2400;181774.2441;1;0;0.792792793;0.104653094;49842.64358;73.15804569;A;288.8589384;98.54413103;12
2041;101503.5762;9.6;3450;225033.6927;1;0;0.104166667;0.11681011;56199.18652;611.1473939;B;292.6001919;98.54413103;12
2042;76558.69415;13;6000;100989.2959;1;0;0.384615385;0.108646203;47715.67775;491.7885336;D;278.7063024;98.54413103;12
2043;71898.28188;9.24;3840;188333.9069;1;0;1;0.115776474;42594.1145;304.8604018;C;297.8169575;98.54413103;12
2044;98040.25024;22;6012;281247.115;1;0.100964737;0.272727273;0.024718786;89157.00923;255.9420327;A;292.7391109;98.54413103;12
2045;26502.41419;6.76;2310;104569.482;1;0;0.562130178;0;23396.62419;402.2020367;B;261.3715987;98.54413103;12
2046;52279.19193;15;1534;180978.8797;1;0;0.333333333;0;27012.26316;371.0479401;A;303.970188;98.54413103;12
2047;115306.1131;26.9;4624;193165.7454;1;0.091695502;0.557620818;0.049392734;77509.43582;591.8284533;D;304.9304178;98.54413103;12
2048;36996.9722;15.72;2764;82143.34679;1;0;0.872773537;0.020492933;20820.11357;235.3792016;A;313.1715434;98.54413103;12
2049;79611.82263;15;3840;125250.0017;1;0;1;0.03936233;46198.59095;169.0146067;C;304.2946821;98.54413103;12
2050;260853.1237;50;7264;331856.3582;1;0.339207048;0;0.363095752;181673.9344;461.2097004;D;305.829673;98.54413103;12
2051;72351.12368;1.5;1932;131302.0966;1;0;0;0;17514.99538;1350.32834;E;284.6444714;98.54413103;12
2052;119452.7632;14;1920;204496.5478;1;0;1;0.076536577;69136.53739;453.196763;B;297.8191986;98.54413103;12
2053;281771.1659;60;6500;409815.6699;1;0.261538462;0.916666667;0.726602804;195125.7756;240.8991261;D;291.1847321;98.54413103;12
2054;18314.70949;14;2880;122925.6541;1;0;0;0;8327.23361;213.5161851;B;244.327436;98.54413103;12
2055;101891.4362;13;4580;403194.2616;1;0;0.538461538;0.21690914;56785.72576;670.8516278;B;298.3919612;98.54413103;12
2056;21448.04986;10;2300;103428.7621;1;0;0;0;15131.29178;191.8181648;B;275.974494;98.54413103;12
2057;29182.91275;6.6;4400;129623.4592;1;0;0.909090909;0;16854.37765;591.1165021;B;273.4672073;98.54413103;12
2058;106805.6836;49.27;1920;250718.7287;1;0;0.634666125;0.041925744;65376.80055;105.4453067;C;310.8515108;98.54413103;12
2059;22642.09012;13;3740;64429.74539;1;0;0;0;20526.84395;38.09853068;A;350.9202253;98.54413103;12
2060;96685.78619;16;4800;223756.9236;1;0;0;0;47860.7904;315.8060627;D;319.4459859;98.54413103;12
2061;15335.70086;3;2220;44944.36523;1;0;0.6;0;6282.46445;238.0099875;B;336.3140614;98.54413103;12
2062;50945.71812;32.3;1920;91685.62598;1;0;0.826625387;0.022568499;38679.11727;56.79885438;C;336.9172288;98.54413103;12
2063;54341.0163;12.79;4580;178425.3415;1;0;0.351837373;0.045873115;30709.08403;421.4469989;B;307.9719639;98.54413103;12
2064;42988.49568;9;2400;32294.9324;1;0;1;0;25928.48476;590.7829796;D;299.7399702;98.54413103;12
2065;76123.11313;23.5;4800;115063.0588;1;0;0.531914894;0.358160318;52971.19113;232.0092438;D;282.9707567;98.54413103;12
2066;255597.722;35;9184;482255.5715;1;0;0;0;137431.8273;329.6271268;E;284.4831252;98.54413103;12
2067;77996.0765;30;3483;184835.3503;1;0;0.166666667;0;38781.60942;117.9387641;A;317.9606403;98.54413103;12
2068;134298.0546;2.5;1912;168835.9684;1;0;0;0;24982.7156;1357.895131;E;286.5101688;98.54413103;12
2069;23114.22339;10;1920;57279.83845;1;0;0;0;9915.35457;148.0683521;B;286.8876688;98.54413103;12
2070;100901.4794;31;4250;282289.4609;1;0;0.870967742;0.171224819;70178.71006;230.365531;B;311.7669987;98.54413103;12
2071;127377.5395;18.8;3084;205308.6567;0;0;0;0.012497274;40584.86242;245.7743645;A;320.6787579;98.54413103;12
2072;38597.14861;8.5;1920;68938.20544;1;0;0.882352941;0;24337.31948;502.3216568;B;282.910378;98.54413103;12
2073;162784.4439;25;3840;274663.3819;1;0;0.76;0.38460793;110858.9612;151.5972285;B;292.6192733;98.54413103;12
2074;27109.58773;8.7;3850;82859.17471;1;0;0;0.026781153;16910.19021;126.7852684;A;257.5261682;98.54413103;12
2075;27052.72867;14;4468;83298.71817;1;0.015666965;0;0.033850082;26306.99538;44.29521135;A;328.3744402;98.54413103;12
2076;75528.12368;10;3855;205599.5926;1;0.020492866;0;0.049115634;55789.21791;671.8279027;B;284.6097323;98.54413103;12
2077;49188.14383;11;3171;141322.6409;1;0;0;0;22200.20591;336.9410964;A;294.9229608;98.54413103;12
2078;39884.60019;18;2500;104222.0334;0;0;0.777777778;0;35407.48661;119.4635872;B;284.9835723;98.54413103;12
2079;27003.99233;15.97;3300;116785.6506;1;0;0.050093926;0;24198.29548;248.2994801;C;297.6408659;98.54413103;12
2080;53998.8466;18.5;2400;76284.8604;1;0;0.405405405;0.272740542;32375.34257;452.05537;D;289.968251;98.54413103;12
2081;49469.41323;13.21;4560;186916.9025;1;0;0;0;17479.4783;215.8964807;B;294.5669671;98.54413103;12
2082;59946;18;4912;75569;1;0.022801303;0.444444444;0;37969;240.6666667;D;308.6491031;100;13
2083;221640;25;4800;300480;1;0;0.66;0;123740;548.44;D;316.3052714;100;13
2084;24229;29.7;2034;110683;1;0;0.36026936;0;15805;225.6565657;A;326.3395225;100;13
2085;77695;15.3;3338;275080;1;0;0.346405229;0;34244;662.875817;A;313.3441982;100;13
2086;23179;6.17;3268;71662;0;0;0.303079417;0;17283;543.273906;A;273.490991;100;13
2087;64189;20;6860;154141;1;0;0.15;0;35167;238.75;B;306.1818182;100;13
2088;50905;17;1920;96553;1;0;0.705882353;0.026866442;34499;326.4117647;B;293.9838409;100;13
2089;98853;22.5;2960;219378;1;0;0;0;51495;357.8222222;A;296.6640747;100;13
2090;158104;17.82;4912;179715;1;0.022801303;0.590347924;0.259216279;108459;822.6150393;D;323.3112015;100;13
2091;339178;27;4800;458483;1;0;0.5;0;208382;814;D;300.231785;100;13
2092;89061;13;3222;168835;1;0;0;0.02502211;33313;681;A;307.7072758;100;13
2093;55848;12.79;4580;195637;1;0;0.351837373;0.00777742;30349;518.842846;B;303.3333333;100;13
2094;50906;34.6;2880;112425;1;0;0.884393064;0;44956;146.7919075;C;311.3940649;100;13
2095;40830;14.54;2150;114790;0;0;0;0;19905;284.8005502;A;298.0265655;100;13
2096;41900;11.5;1920;66481;1;0;0;0;31917;499.1304348;C;326.1500816;100;13
2097;51221;3;1951;160419;1;0;0;0;21602;1306;E;288.6007026;100;13
2098;38452;20.37;4476;140905;1;0;0.362788414;0.011220224;30323;217.4766814;A;270.3234501;100;13
2099;97540;46.06;2880;168428;1;0;1;0;43162;167.9765523;C;322.8556301;100;13
2100;109441;32.94;1920;337030;1;0;0.905282332;0.482674326;78787;234.1530055;C;319.5149502;100;13
2101;86223;14.98;2880;86890;1;0;1;0.027810059;71470;465.3538051;C;317.9690522;100;13
2102;36731;20.97;2040;100752;1;0;0;0;15216;211.7310443;A;239.5185185;100;13
2103;61366;11.5;1789;158361;1;0;0.226086957;0.028688346;26303;615.0434783;A;313.0497925;100;13
2104;82865;15;2040;444468;1;0;0;0;45366;860.5333333;A;288.5463659;100;13
2105;70056;1.5;1932;180000;1;0;0;0;16319;4030;E;288.6380993;100;13
2106;88355;26.6;1600;211996;1;0;0.706766917;0;41694;286.3533835;E;288.7219475;100;13
2107;75278;49;7200;83844;1;0;0.510204082;0.00935679;36105;271.0408163;D;317.2036942;100;13
2108;59591;8.1;1796;199814;1;0;0.074074074;0;25418;979.8765432;A;319.5231513;100;13
2109;47079;14.7;3802;122656;1;0;0;0;27299;369.7278912;A;272.4598071;100;13
2110;186196;22.5;6750;525423;1;0;0.266666667;0.105528951;36910;653.8666667;B;317.2835706;100;13
2111;77811;11.45;4220;212464;1;0;0.3930131;0.218588524;43727;430.2183406;C;317.3117783;100;13
2112;58112;10;2856;127115;0;0;0;0;22773;529.3;A;301.0050251;100;13
2113;72461;28.7;2040;196493;0;0;0;0;47613;190.6968641;A;331.9847775;100;13
2114;35804;14.14;2016;158525;1;0;0.787835926;0;19123;286.0678925;A;306.1148198;100;13
2115;21896;9.6;4886;108996;0;0;0;0;17132;243.75;A;300.2964119;100;13
2116;137838;13;4580;513686;1;0;0.538461538;0.151862911;30812;1314;B;296.4269774;100;13
2117;54173;14.05;2300;245106;1;0;0.142348754;0;16322;177.5088968;B;318.7247088;100;13
2118;51297;3.68;3096;110150;0;0;0;0;12332;942.3913043;A;308.9872521;100;13
2119;78403;1.6;2115;230499;1;0;0;0;32320;3143.125;E;288.601016;100;13
2120;85784;33;2200;199689;1;0;0;0;61656;145.0909091;A;283.5027299;100;13
2121;740019;92;12000;596699;1;0.4;0.869565217;0.097423591;465184;867.7391304;D;314.651462;100;13
2122;116880;28.13;2880;125400;1;0;0.893352293;0;62558;290.2950587;C;319.8845914;100;13
2123;116800;15.3;4787;277383;1;0.03488615;0.806535948;0;102519;846.2091503;B;320.0422961;100;13
2124;150380;3.25;4132;376064;1;0;0;0;59559;2234.461538;E;288.5564938;100;13
2125;55573;21;3209;134800;1;0;0.523809524;0;29465;499.0952381;A;304.4318182;100;13
2126;96736;30;2000;189374;1;0;0;0;39616;206.4333333;A;323.4547422;100;13
2127;20684;11.62;1920;27205;1;0;0.311531842;0;17413;201.2048193;C;306.6666667;100;13
2128;27512;8.2;1920;155662;1;0;0;0;22935;555.8536585;A;294.2931937;100;13
2129;305863;4;7040;307081;0;0;0;0;190499;5332;E;289.2826196;100;13
2130;419045;31;6975;401157;1;0.320430108;0.161290323;0;338657;1008.387097;C;329.5192883;100;13
2131;185117;8;3937;463086;1;0;0;0;67704;1560.25;E;288.5130362;100;13
2132;97670;20.67;2180;316900;1;0;0.53217223;0.025561308;64103;391.0498307;C;317.3435824;100;13
2133;207412;2;9298;571434;1;0;0;0;80899;5141.5;E;289.6532738;100;13
2134;24431;16;1920;45991;1;0;1;0;21138;120.5625;C;244.3950617;100;13
2135;69386;65.58;2880;124231;1;0;0.832265935;0.40093252;47446;112.6410491;C;306.2384852;100;13
2136;55895;8;1920;65993;1;0;0.75;0;51115;573;C;261.5257732;100;13
2137;18409;14.5;1920;40139;1;0;0.931034483;0;12633;159.6551724;B;285.0111359;100;13
2138;247463;29.81;3840;252356;1;0.5;1;0.060617604;117314;487.0513251;C;311.5997258;100;13
2139;80500;7.9;2310;242767;1;0;0.506329114;0.09408486;38207;1003.924051;B;329.3052228;100;13
2140;119465;25;4896;139732;1;0.019607843;0.2;0;70249;468.08;D;315.3757062;100;13
2141;121777;32.15;3329;410993;1;0;0;0.068013457;67628;227.6205288;A;291.5603924;100;13
2142;37511;13;2300;124618;1;0;0;0;17544;262.8461538;B;298.127734;100;13
2143;54891;20.3;3840;52143;1;0;0.467980296;0;48757;321.7241379;B;285.6423919;100;13
2144;91238;9.6;3200;146584;1;0;0.0625;0.148873288;54172;729.5833333;C;312.7759443;100;13
2145;250050;55;4928;442025;1;0.064935065;1;0;115658;354.6545455;D;354.316292;100;13
2146;62094;17.5;1920;106567;1;0;0.714285714;0;56178;228.4;C;291.9955407;100;13
2147;151730;223;3451;363405;1;0.115908432;0;0;58208;56.70403587;E;288.6388269;100;13
2148;173624;14;6000;302916;1;0;1;0.590764532;134719;637.7142857;D;309.4616096;100;13
2149;109712;23;2715;186051;1;0;0;0;45710;279.7826087;A;360.0078555;100;13
2150;127517;14;4600;330146;1;0;0.571428571;0.010412393;69405;701.9285714;B;298.0351149;100;13
2151;40411;25;1920;66876;1;0;0.8;0;31468;158.4;B;460.5115713;100;13
2152;18152;14.6;1680;90784;1;0;0.218493151;0;11840;204.8630137;A;268.1343284;100;13
2153;38304;30.75;1920;54620;1;0;0.707317073;0;24356;184.7479675;C;274.0147179;100;13
2154;150960;28;3892;405038;1;0;0;0;62856;370.4285714;E;288.5979049;100;13
2155;34930;3.6;1890;103441;1;0;0;0;29809;718.8888889;E;288.5941645;100;13
2156;114766;23.75;3840;145913;1;0;0.966315789;0.0387924;68958;554.4;C;314.8358017;100;13
2157;44340;16;1920;121474;1;0;0.625;0.178049748;29521;416.4375;B;289.4072948;100;13
2158;441124;35.8;10608;646728;1;0.321266968;0.776536313;0;307377;1095.558659;D;409.0666802;100;13
2159;150181;18.5;5105;327339;1;0;0;0;37336;671.0810811;A;323.9895883;100;13
2160;83724;9.5;2360;175214;1;0;0.263157895;0.076046717;51378;561.4736842;B;360.5803357;100;13
2161;26479;18.07;1920;50402;1;0;0.723298284;0;16308;182.6784726;B;287.9261364;100;13
2162;41977;4;3336;141401;1;0;0;0;17955;741;E;288.485064;100;13
2163;83411;10;1920;224040;1;0;0.6;0.289923788;56714;311.1;B;283.3606557;100;13
2164;78563;24.88;1920;139953;1;0;0.967845659;0.093547186;61768;240.5546624;C;328.6559633;100;13
2165;22375;10.52;1920;41600;1;0;0.790874525;0;12931;207.6996198;C;323.9970282;100;13
2166;59744;35;4800;36879;1;0;0.857142857;0;30884;228.6857143;D;258.5883125;100;13
2167;65938;2.5;1912;457678;1;0;0;0;48363;2891.2;E;288.2892336;100;13
2168;29123;20.1;2140;79547;1;0;0.875621891;0;18149;238.2587065;A;301.318328;100;13
2169;190418;33;2965;422776;1;0;0;0;74966;383.2424242;A;316.25;100;13
2170;62938;9.5;4800;326843;1;0;0;0;44588;1210.105263;D;302.4834268;100;13
2171;26257;19.64;2975;127366;1;0;0;0;20568;179.0733198;A;303.0597015;100;13
2172;47295;12.19;4700;219723;1;0;0.656275636;0.049431367;34304;641.3453651;C;278.1486486;100;13
2173;110929;17;3903;356633;0;0;0;0.012001172;54114;626.4117647;A;317.3801221;100;13
2174;59372;1;2051;168420;1;0;0;0;20668;6067;E;288.5635081;100;13
2175;21783;13.35;2340;91576;1;0;0;0;11549;181.1985019;B;317.358804;100;13
2176;46557;21;3744;140263;1;0;0.047619048;0;31206;465.1904762;B;293.4315425;100;13
2177;257272;35;9600;574366;1;0;0;0;149677;327.7714286;E;288.5512117;100;13
2178;32884;5.6;2202;128346;1;0;0.464285714;0;14227;513.75;A;318.556567;100;13
2179;42898;15;4800;39773;1;0;0.8;0;32439;401.5333333;D;307.5694996;100;13
2180;71069;9;1920;30939;1;0;1;0;48228;287;B;269.1304348;100;13
2181;291885;95;5752;703960;1;0.659248957;0;0;101346;180.8210526;E;288.6234775;100;13
2182;74498;16;4666;207559;1;0.014144878;0.5;0.013546158;33352;407.9375;B;312.1449136;100;13
2183;63144;12;5152;154287;1;0;0;0;39020;403.5;A;288.496732;100;13
2184;34911;55.58;2880;71419;1;0;0.994242533;0;26657;72.68801727;C;303.0396902;100;13
2185;164073;31;5250;460690;0;0;0.887096774;0.017412495;47577;394.0645161;B;317.3385167;100;13
2186;60084;13.5;4800;97431;1;0;0.185185185;0;30297;545.037037;D;302.5559105;100;13
2187;107525;48.23;2880;138675;1;0;0.989633009;0.03094395;35084;169.8527887;C;323.5926044;100;13
2188;97229;23.16;4788;272588;1;0.047619048;0;0.00769037;48922;437.1329879;B;320.3970223;100;13
2189;23067;11;1920;43892;1;0;0.272727273;0;15945;264.5454545;B;267.6432292;100;13
2190;26716;12.08;3453;156322;1;0;0.042218543;0;23595;232.5331126;A;270.7840237;100;13
2191;52269;8.2;1770;472725;1;0;0.268292683;0.002699447;24278;1074.878049;A;315.754386;100;13
2192;227498;26.5;4800;338729;1;0;0.962264151;0;144315;637.9245283;D;317.9128748;100;13
2193;212385;20.6;4800;333621;1;0;0.509708738;0;118873;872.038835;D;314.7716825;100;13
2194;444229;29.75;9600;630793;1;0.5;0.663865546;0.287401099;393676;1500.504202;D;311.2249339;100;13
2195;151446;1.5;4786;459889;1;0;0;0;83498;8044;E;288.6429854;100;13
2196;197502;64;6152;393225;1;0;0;0;100285;188.53125;A;296.2297962;100;13
2197;275764;30.89;5400;538107;1;0;0.579151829;0.145739123;162233;1249.044998;D;334.9543878;100;13
2198;86250;23.48;4600;282463;0;0;0.545144804;0.004867484;74373;398.9778535;C;325.5806142;100;13
2199;61420;10.93;2620;177471;1;0;0;0;36934;476.1207685;A;305.3798641;100;13
2200;44368;13;5300;121003;1;0;0.692307692;0.38089878;22884;488.4615385;B;301.54465;100;13
2201;69169;13.3;4500;272923;1;0;0.37593985;0.011542967;26979;507.2180451;B;300.2759277;100;13
2202;112140;27.31;3320;297610;1;0;0;0;37960;342.9512999;A;302.5906219;100;13
2203;193735;15.24;2865;404942;1;0;0;0.064635111;101169;884.6456693;A;332.1516475;100;13
2204;120236;14.8;4620;265802;1;0;0.5;0.127894501;77458;561.8243243;C;317.3227117;100;13
2205;19361;24.74;4050;122211;1;0;0.080840744;0;23528;154.0824576;B;194.278607;100;13
2206;61437.37166;5.4;1909;195192.6782;1;0;1;0;31906.88652;2714.667872;E;296.5234971;103.1;14
2207;135675.2137;21;3750;491066.474;1;0;0.428571429;0.016704616;56937.92435;41.46684106;B;342.9109117;103.1;14
2208;150380.8167;21;4640;436826.5896;1;0;0.761904762;0.052273914;89550.92144;726.63857;B;355.2847094;103.1;14
2209;113906.9326;15.52;3390;312358.3815;1;0;0.199097938;0.00388535;74965.08244;590.3844742;A;324.1311687;103.1;14
2210;36055.08072;8.75;1800;218221.58;0;0;0;0;15334.62658;427.6122657;A;283.222632;103.1;14
2211;77974.35897;3.3;3520;237315.9923;1;0;0;0;47441.31911;848.9780819;A;293.8177899;103.1;14
2212;79498.5755;26.6;1600;248755.2987;1;0;0.706766917;0;46774.00582;299.0308936;E;296.2514332;103.1;14
2213;23855.65052;5.6;1973;118478.8054;1;0;0.821428571;0;8431.619787;189.2893475;A;304.6333381;103.1;14
2214;114832.6489;10.3;2280;454326.5896;1;0;0.029126214;0;57433.55965;1456.409446;B;307.8623294;103.1;14
2215;165114.9897;29;6900;354677.264;1;0;0.931034483;0.077175073;115624.6363;749.0791735;B;320.1764393;103.1;14
2216;67335.82621;15.6;3189;138315.0289;0;0;0.211538462;0;34482.05626;452.7610402;A;309.9828385;103.1;14
2217;103610.3608;14.5;2400;389610.79;0;0;0;0;32472.35694;670.5721402;A;287.3540628;103.1;14
2218;35001.89934;30.71;1920;123939.3064;1;0;0.877564311;0;25703.20078;192.0635168;C;292.3179023;103.1;14
2219;102725.9022;31;4292;419866.0886;1;0;0;0;49148.39961;216.7820694;A;306.5089001;103.1;14
2220;184152.8965;20.1;4300;215458.5742;1;0;0;0;218050.4365;1620.38232;B;315.8091792;103.1;14
2221;62215.09972;11;1080;253267.8227;1;0;0.413636364;0;31792.43453;607.8794044;A;317.0031942;103.1;14
2222;70309.59164;10;3840;123335.2601;0;0.5;0.5;0.024252653;43000;1138.555443;C;301.6932303;103.1;14
2223;51381.93018;9.74;4230;183564.5472;1;0;0.102669405;0;33001.93986;589.0696251;A;315.8078069;103.1;14
2224;149914.5299;18;4780;574641.6185;1;0;0.277777778;0.132687978;111957.323;962.3601221;B;352.1710093;103.1;14
2225;33683.76068;10.72;3170;68424.85549;1;0;0.25;0;13840.93113;486.536038;A;290.1285358;103.1;14
2226;47625.25667;25.72;1920;179930.6358;1;0;1;0;26464.59748;193.1355596;C;329.1310067;103.1;14
2227;71919.27825;87.75;3340;329794.7977;1;0;0;0;37643.06499;80.93138917;E;296.2990226;103.1;14
2228;92447.6386;22;4050;184236.9942;0;0;1;0.209286276;64720.65955;66.07786923;C;307.5437079;103.1;14
2229;122456.7901;68;3900;405048.1696;1;0;0.735294118;0;39908.82638;173.0596613;A;295.4209446;103.1;14
2230;114697.056;58;1920;456714.8362;1;0;1;0.229697084;79156.15907;278.5806995;C;309.255176;103.1;14
2231;76899.33523;62.88;1920;530803.4682;1;0;0.960559796;0.169817076;56648.88458;257.2679573;C;297.4480534;103.1;14
2232;141327.6353;7;3970;488773.6031;1;0;0;0;48243.45296;1970.207819;E;289.9116663;103.1;14
2233;73396.0114;21;4800;42128.13102;1;0;0.714285714;0;54723.56935;556.3144892;D;294.6998322;103.1;14
2234;24956.31529;26.71;2880;84105.00963;1;0;0.775365032;0.010729052;15376.33366;196.6412921;B;306.6392882;103.1;14
2235;24741.69041;11;1920;106879.5761;1;0;0.272727273;0;18257.03201;427.8183668;B;260.4189617;103.1;14
2236;57072.90405;28;3673;68881.50289;1;0;0;0;18000;399.1062346;A;294.9045961;103.1;14
2237;22994.30199;5;1740;88729.28709;1;0;0;0;10232.78371;634.9949135;A;256.4568388;103.1;14
2238;50324.78632;7;4460;149647.3988;1;0;0.5;0.001465507;34930.16489;57.25911931;B;321.2173017;103.1;14
2239;74000.23742;30;5158;99523.12139;1;0;0;0;32239.57323;272.4991523;A;296.6828783;103.1;14
2240;118164.271;24.01;2880;424044.316;1;0;0.167013744;0.147886208;79004.84966;645.6279026;B;329.2722379;103.1;14
2241;49329.56879;2.5;1562;167938.343;1;0;1;0;27344.3259;2041.098678;E;296.4129686;103.1;14
2242;38182.33618;10.1;3784;107878.6127;1;0;0.752475248;0;15041.70708;403.8959338;A;313.1319243;103.1;14
2243;69671.415;20;2160;307279.3834;1;0;0;0;44736.17847;322.4313327;A;296.177466;103.1;14
2244;35214.62488;20.97;2040;148728.3237;1;0;0;0;21577.1096;175.8555433;A;276.2563252;103.1;14
2245;60767.96715;29.6;4086;87690.75145;1;0;0;0;44709.02037;272.5041929;A;298.9692797;103.1;14
2246;82314.16838;10;1920;317436.4162;1;0;0.6;0.286258365;60724.53928;1157.57884;B;289.0003556;103.1;14
2247;112878.4425;27.31;3600;392666.6667;1;0;0;0;70438.40931;456.7951775;A;318.2429876;103.1;14
2248;134999.0503;71.5;6081;417391.1368;1;0;0;0;67901.06693;150.6021954;E;296.3055183;103.1;14
2249;115866.0969;12;3800;507123.3141;1;0;0;0.008099783;59057.22599;1021.363174;B;350.0527255;103.1;14
2250;37936.60969;19.09;3627;60996.14644;1;0;0;0;14137.73036;408.4629908;A;293.8662391;103.1;14
2251;186012.3203;1.3;4020;526843.9306;1;0.507462687;0;0.008592798;97331.71678;16859.69168;E;296.2298464;103.1;14
2252;71202.2792;32;4580;376778.42;1;0;0.53125;0.028322527;49588.74879;289.2611902;B;303.9213732;103.1;14
2253;55551.75689;10.87;3550;122649.3256;0;0;0.27598896;0.041629374;28542.19205;628.3451612;A;291.0273455;103.1;14
2254;56881.64767;14.8;2060;96929.67245;1;0;0.135135135;0.034846247;27741.99806;434.3432955;A;309.1798615;103.1;14
2255;82542.26021;19;2940;451562.6204;1;0;0;0;71747.81765;425.4966001;A;287.7351461;103.1;14
2256;46748.5755;17;2632;239943.1599;1;0;0;0;23637.24539;399.2579738;A;306.0353505;103.1;14
2257;65049.38272;11.7;3700;247352.6012;1;0;0;0;56071.77498;605.8550921;A;312.2670926;103.1;14
2258;65980.49281;17;1920;267965.3179;1;0;0;0.095817922;54780.79534;472.9818682;A;297.7459062;103.1;14
2259;481719.4919;60.01;7984;1647306.358;0;0.138276553;0;0.016809652;190770.1261;375.6410215;A;328.6823573;103.1;14
2260;58952.75404;11.75;3558;72131.98459;1;0;0.638297872;0;34853.54025;712.1923768;A;282.2561324;103.1;14
2261;175018.4805;25;6900;590724.4701;1;0;0.84;0;53317.1678;16.64292981;B;354.7192552;103.1;14
2262;102561.491;48;3256;297167.6301;1;0.083538084;0.302708333;0;54280.31038;339.2039674;A;298.438075;103.1;14
2263;52700.37987;30;3269;191890.1734;1;0;0;0;20732.29874;180.5696846;A;306.8346326;103.1;14
2264;31676.51947;14.2;1920;168249.5183;1;0;0;0;17029.09796;436.5050936;A;284.2831188;103.1;14
2265;58295.34663;48.04;1920;149929.6724;1;0;1;0.210865547;40722.59942;212.3527105;C;294.7599893;103.1;14
2266;134098.5626;15;4630;457226.3969;1;0;0.666666667;0.033083135;128584.8691;16.95489997;B;319.5105138;103.1;14
2267;16862.2982;14.27;2040;91281.31021;1;0;0;0;12413.19108;142.5779955;A;298.1146164;103.1;14
2268;165711.7759;22;5760;449332.3699;0;0;0;0;85341.4161;759.1787663;A;337.3332035;103.1;14
2269;40531.82752;11.5;1920;111232.1773;1;0;0;0;30039.76722;447.1670574;C;332.5006359;103.1;14
2270;289976.2583;15.94;4400;438405.5877;1;0;0.125470514;0.045012477;219790.4947;8.743367486;B;295.2310505;103.1;14
2271;42472.93447;44.64;1920;61205.20231;1;0;0.843189964;0;47741.02813;189.9678039;C;286.8884475;103.1;14
2272;56102.5641;34.6;2880;174738.921;1;0;0.884393064;0;40884.57808;168.4415409;C;327.4215139;103.1;14
2273;49442.54511;45.93;1920;163638.7283;1;0;0.608099282;0.02446917;35134.82056;207.1797966;C;281.7088801;103.1;14
2274;34783.47578;13;4140;150263.0058;0;0;0;0.025012853;24795.34433;29.81453948;B;262.6570804;103.1;14
2275;120661.9183;1.92;2945;430190.7514;1;0;0;0;52626.57614;6610.821465;E;296.1939872;103.1;14
2276;54408.35708;8.2;2880;211736.0308;1;0;0;0;29072.74491;930.2037069;A;294.6567574;103.1;14
2277;76806.26781;14;2920;211541.4258;1;0;0.714285714;0.00598935;42817.65276;798.3577968;B;313.1611042;103.1;14
2278;76209.44559;10.97;1920;375000;1;0;1;0.009056089;42275.46072;1143.597957;C;316.4844086;103.1;14
2279;12428.30009;9.65;2928;122627.1676;1;0;0;0;7734.238603;82.22687237;A;297.5156261;103.1;14
2280;103481.4815;14;1870;388884.3931;1;0;0;0;64533.46266;849.7311437;A;307.1995267;103.1;14
2281;338629.6296;40.6;3840;913901.7341;1;0.5;0.753694581;0.047157807;146968.9622;703.5615313;B;362.0313814;103.1;14
2282;37082.26496;20.58;3040;211028.9017;1;0;0.43537415;0.055613486;15090.20369;196.0441203;A;261.107195;103.1;14
2283;48301.84805;3;3952;188928.7091;1;0;0;0;24499.51503;4308.240081;E;296.2209401;103.1;14
2284;82831.90883;29.34;2880;221088.632;1;0;0.771642808;0.047248008;64196.89622;265.5227483;C;293.7336867;103.1;14
2285;40547.95821;3.1;2250;158961.4644;1;0;0.048387097;0.019775701;13397.67216;1664.096085;B;317.459866;103.1;14
2286;379306.9815;18;9600;406455.684;1;0.375;0;0.498151863;244947.6237;1959.760371;D;495.2434802;103.1;14
2287;123212.5257;45.5;5046;342511.5607;1;0;0;0;52467.50727;322.1803629;E;296.2833626;103.1;14
2288;43705.33881;55.58;2880;189100.1927;1;0;0.994242533;0;29348.20563;94.18846552;C;316.0183573;103.1;14
2289;133558.5216;19;7200;262131.9846;1;0;0.526315789;0;96422.8904;880.5482679;B;325.8319628;103.1;14
2290;62772.67331;13.4;2000;93247.59152;1;0;0;0;21322.01746;310.1228345;A;281.2419263;103.1;14
2291;101707.5024;10.95;3840;332297.6879;1;0;0.473972603;0.017946429;94241.51309;1718.065562;C;325.4700965;103.1;14
2292;72114.90978;7.9;2310;281268.7861;1;0;0.506329114;0.082266796;40427.74006;1019.225569;B;299.0625365;103.1;14
